Symbol,Company Name,Industry,Current Price,Bound,Result Date,Days to Result,Trade Type,Sell @,Sell Premium,Max Profit (₹),Max Profit (%),POP (%),Margin,Upcoming Events,Past Events,News
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,12958.0,12812,2026-04-28,-23.0,CE,14700.0,3.86,193,0.34,98.87,57010.5,No upcoming events found.,No upcoming events found.,No news found.
CIPLA,Cipla Ltd.,Healthcare,1413.8,1194,2026-05-13,-8.0,PE,1250.0,0.51,192,0.38,98.09,50160.625,No upcoming events found.,No upcoming events found.,No news found.
ZYDUSLIFE,Zydus Lifesciences Ltd.,Healthcare,1066.9,868,2026-05-19,-2.0,PE,820.0,0.21,191,0.32,99.25,60409.35,No upcoming events found.,No upcoming events found.,No news found.
BRITANNIA,Britannia Industries Ltd.,Fast Moving Consumer Goods,5341.0,5549,2026-05-07,-14.0,CE,6250.0,1.51,189,0.35,99.17,54777.4375,No upcoming events found.,No upcoming events found.,No news found.
UNIONBANK,Union Bank of India,Financial Services,157.53,184,2026-04-23,-28.0,CE,200.0,0.04,188,0.33,99.58,57408.18,No upcoming events found.,No upcoming events found.,No news found.
UNIONBANK,Union Bank of India,Financial Services,157.53,184,2026-04-23,-28.0,CE,195.0,0.04,188,0.29,99.52,65019.18,No upcoming events found.,No upcoming events found.,No news found.
UNIONBANK,Union Bank of India,Financial Services,157.53,184,2026-04-23,-28.0,CE,210.0,0.04,188,0.34,99.65,55557.645,No upcoming events found.,No upcoming events found.,No news found.
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,3334.0,3482,2026-05-13,-8.0,CE,4000.0,1.08,188,0.5,99.19,37829.825,No upcoming events found.,No upcoming events found.,No news found.
GODREJCP,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,1008.9,1037,2026-05-12,-9.0,CE,1150.0,0.38,187,0.4,98.87,46745.0,No upcoming events found.,No upcoming events found.,No news found.
WIPRO,Wipro Ltd.,Information Technology,195.85,212,2026-04-16,-35.0,CE,235.0,0.06,187,0.39,99.29,47779.275,No upcoming events found.,No upcoming events found.,No news found.
VEDL,Vedanta Ltd.,Metals & Mining,337.9,730,2026-04-29,-22.0,CE,420.0,0.16,186,0.54,99.34,34635.4125,No upcoming events found.,No upcoming events found.,No news found.
VEDL,Vedanta Ltd.,Metals & Mining,337.9,683,2026-04-29,-22.0,PE,250.0,0.16,186,0.58,99.12,32117.4125,No upcoming events found.,No upcoming events found.,No news found.
HDFCBANK,HDFC Bank Ltd.,Financial Services,756.95,776,2026-04-18,-33.0,CE,885.0,0.34,185,0.56,98.66,32948.6625,No upcoming events found.,No upcoming events found.,No news found.
M&M,Mahindra & Mahindra Ltd.,Automobile and Auto Components,3098.2,2996,2026-05-05,-16.0,PE,2720.0,0.92,185,0.29,98.73,64348.1,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1346,2026-04-23,-28.0,CE,1470.0,0.46,185,0.66,99.5,28188.6,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,7600.0,1.49,185,0.27,99.35,68013.125,No upcoming events found.,No upcoming events found.,No news found.
SHRIRAMFIN,Shriram Finance Ltd.,Financial Services,920.0,948,2026-04-24,-27.0,CE,1200.0,0.23,185,0.33,99.48,55478.98125,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,8500.0,1.47,184,0.38,99.69,48812.0625,No upcoming events found.,No upcoming events found.,No news found.
TRENT,Trent Ltd.,Consumer Services,4059.5,3812,2026-04-22,-29.0,PE,3500.0,1.84,183,0.37,98.11,49623.6,No upcoming events found.,No upcoming events found.,No news found.
ICICIBANK,ICICI Bank Ltd.,Financial Services,1229.8,1251,2026-04-18,-33.0,CE,1480.0,0.26,183,0.31,99.54,58637.6,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,7700.0,1.46,182,0.29,99.5,63617.375,No upcoming events found.,No upcoming events found.,No news found.
JIOFIN,Jio Financial Services Ltd.,Financial Services,230.31,245,2026-04-17,-34.0,CE,310.0,0.08,182,0.16,99.63,116581.62,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,7900.0,1.46,182,0.33,99.66,54939.625,No upcoming events found.,No upcoming events found.,No news found.
BANKBARODA,Bank of Baroda,Financial Services,260.6,267,2026-05-08,-13.0,CE,320.0,0.06,182,0.35,99.48,52711.175,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1311,2026-04-24,-27.0,CE,1530.0,0.36,181,0.34,99.18,53067.25,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1297,2026-04-24,-27.0,PE,1100.0,0.36,181,0.36,98.96,49917.25,No upcoming events found.,No upcoming events found.,No news found.
IRFC,Indian Railway Finance Corporation Ltd.,Financial Services,96.2,104,2026-05-14,-7.0,CE,120.0,0.04,180,0.47,99.21,38388.975,No upcoming events found.,No upcoming events found.,No news found.
PNB,Punjab National Bank,Financial Services,101.31,113,2026-05-05,-16.0,CE,130.0,0.02,180,0.4,99.79,44524.0,No upcoming events found.,No upcoming events found.,No news found.
ITC,ITC Ltd.,Fast Moving Consumer Goods,308.95,303,2026-05-21,0.0,CE,360.0,0.11,180,0.46,99.44,39232.8,No upcoming events found.,No upcoming events found.,No news found.
IRFC,Indian Railway Finance Corporation Ltd.,Financial Services,96.2,104,2026-05-14,-7.0,CE,118.0,0.04,180,0.44,99.33,41321.975,No upcoming events found.,No upcoming events found.,No news found.
BAJAJFINSV,Bajaj Finserv Ltd.,Financial Services,1740.2,1690,2026-04-30,-21.0,CE,1940.0,0.71,178,0.42,98.62,42483.75,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,8700.0,1.43,178,0.39,99.72,45159.0625,No upcoming events found.,No upcoming events found.,No news found.
BHARTIARTL,Bharti Airtel Ltd.,Telecommunication,1905.0,1823,2026-05-13,-8.0,PE,1560.0,0.38,178,0.28,99.41,63328.1875,No upcoming events found.,No upcoming events found.,No news found.
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,12958.0,12812,2026-04-28,-23.0,CE,15400.0,3.55,177,0.4,99.33,44566.5,No upcoming events found.,No upcoming events found.,No news found.
DMART,Avenue Supermarts Ltd.,Consumer Services,4170.0,4480,2026-05-02,-19.0,CE,5100.0,1.18,176,0.42,99.47,42423.0,No upcoming events found.,No upcoming events found.,No news found.
DMART,Avenue Supermarts Ltd.,Consumer Services,4170.0,4480,2026-05-02,-19.0,CE,4900.0,1.17,176,0.33,99.21,52854.5,No upcoming events found.,No upcoming events found.,No news found.
DMART,Avenue Supermarts Ltd.,Consumer Services,4170.0,4480,2026-05-02,-19.0,CE,5000.0,1.17,176,0.37,99.27,47590.5,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1325,2026-04-23,-28.0,PE,1010.0,0.44,175,0.44,98.86,39744.6,No upcoming events found.,No upcoming events found.,No news found.
HCLTECH,HCL Technologies Ltd.,Information Technology,1171.5,1450,2026-04-24,-27.0,CE,1430.0,0.5,175,0.66,99.51,26698.15,No upcoming events found.,No upcoming events found.,No news found.
LODHA,Lodha Developers Ltd.,Realty,869.9,733,2026-04-24,-27.0,CE,1080.0,0.39,174,0.39,99.24,44886.65,No upcoming events found.,No upcoming events found.,No news found.
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,12958.0,12812,2026-04-28,-23.0,CE,14800.0,3.45,172,0.31,99.01,55223.5,No upcoming events found.,No upcoming events found.,No news found.
HINDUNILVR,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,2210.0,2118,2026-04-30,-21.0,CE,2560.0,0.58,172,0.31,99.44,56145.45,No upcoming events found.,No upcoming events found.,No news found.
HDFCBANK,HDFC Bank Ltd.,Financial Services,756.95,776,2026-04-18,-33.0,CE,880.0,0.31,171,0.5,99.06,34075.6625,No upcoming events found.,No upcoming events found.,No news found.
HDFCBANK,HDFC Bank Ltd.,Financial Services,756.95,776,2026-04-18,-33.0,CE,870.0,0.31,171,0.48,98.83,36022.1625,No upcoming events found.,No upcoming events found.,No news found.
AXISBANK,Axis Bank Ltd.,Financial Services,1236.2,1260,2026-04-25,-26.0,CE,1460.0,0.28,171,0.31,99.63,55856.0625,No upcoming events found.,No upcoming events found.,No news found.
TATASTEEL,Tata Steel Ltd.,Metals & Mining,204.3,208,2026-05-15,-6.0,CE,240.0,0.06,171,0.31,99.22,54574.1625,No upcoming events found.,No upcoming events found.,No news found.
TRENT,Trent Ltd.,Consumer Services,4059.5,3838,2026-04-22,-29.0,CE,4800.0,1.71,171,0.39,98.87,44252.6,No upcoming events found.,No upcoming events found.,No news found.
TMPV,Tata Motors Passenger Vehicles Ltd.,Automobile and Auto Components,361.75,293,2026-05-14,-7.0,PE,310.0,0.21,170,0.55,97.92,30785.6,No upcoming events found.,No upcoming events found.,No news found.
BRITANNIA,Britannia Industries Ltd.,Fast Moving Consumer Goods,5341.0,5549,2026-05-07,-14.0,CE,6300.0,1.36,170,0.32,99.43,52593.4375,No upcoming events found.,No upcoming events found.,No news found.
TMPV,Tata Motors Passenger Vehicles Ltd.,Automobile and Auto Components,361.75,293,2026-05-14,-7.0,PE,305.0,0.21,170,0.58,98.44,29353.6,No upcoming events found.,No upcoming events found.,No news found.
TMPV,Tata Motors Passenger Vehicles Ltd.,Automobile and Auto Components,361.75,318,2026-05-14,-7.0,CE,405.0,0.21,170,0.52,98.35,32921.6,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1325,2026-04-23,-28.0,PE,1020.0,0.43,170,0.41,98.65,41144.6,No upcoming events found.,No upcoming events found.,No news found.
ADANIENT,Adani Enterprises Ltd.,Metals & Mining,2695.1,1869,2026-04-30,-21.0,PE,1700.0,0.55,169,0.27,98.87,63215.7625,No upcoming events found.,No upcoming events found.,No news found.
SOLARINDS,Solar Industries India Ltd.,Chemicals,18070.0,13394,2026-05-15,-6.0,PE,11000.0,3.36,168,0.34,99.54,49070.0,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1020,2026-05-15,-6.0,PE,820.0,0.23,168,0.27,99.23,61753.5,No upcoming events found.,No upcoming events found.,No news found.
MAZDOCK,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,2397.1,2340,2026-04-30,-21.0,CE,3080.0,0.84,167,0.31,99.51,53963.6,No upcoming events found.,No upcoming events found.,No news found.
HCLTECH,HCL Technologies Ltd.,Information Technology,1171.5,1450,2026-04-24,-27.0,CE,1390.0,0.48,166,0.53,99.16,31626.15,No upcoming events found.,No upcoming events found.,No news found.
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,12958.0,12812,2026-04-28,-23.0,CE,15200.0,3.3,165,0.34,99.47,48179.5,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1346,2026-04-23,-28.0,CE,1400.0,0.41,165,0.44,99.05,37824.6,No upcoming events found.,No upcoming events found.,No news found.
HAL,Hindustan Aeronautics Ltd.,Capital Goods,4290.0,3810,2026-05-14,-7.0,CE,5400.0,1.1,165,0.35,99.56,46683.8,No upcoming events found.,No upcoming events found.,No news found.
DRREDDY,Dr. Reddy's Laboratories Ltd.,Healthcare,1329.0,1189,2026-05-12,-9.0,PE,1100.0,0.26,164,0.27,99.21,60620.5,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,7800.0,1.31,164,0.28,99.57,59340.625,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,7650.0,1.31,164,0.25,99.47,65583.625,No upcoming events found.,No upcoming events found.,No news found.
INDIGO,InterGlobe Aviation Ltd.,Services,4207.0,4320,,,CE,5050.0,1.09,163,0.28,99.4,59265.575,No upcoming events found.,No upcoming events found.,No news found.
TATAPOWER,Tata Power Co. Ltd.,Power,413.8,398,2026-05-12,-9.0,CE,495.0,0.11,163,0.4,99.69,40650.75,No upcoming events found.,No upcoming events found.,No news found.
TATAPOWER,Tata Power Co. Ltd.,Power,413.8,381,2026-05-12,-9.0,PE,350.0,0.11,163,0.34,99.27,47872.25,No upcoming events found.,No upcoming events found.,No news found.
TATAPOWER,Tata Power Co. Ltd.,Power,413.8,398,2026-05-12,-9.0,CE,500.0,0.11,163,0.43,99.46,38345.75,No upcoming events found.,No upcoming events found.,No news found.
TATAPOWER,Tata Power Co. Ltd.,Power,413.8,381,2026-05-12,-9.0,PE,330.0,0.11,163,0.43,99.42,37663.75,No upcoming events found.,No upcoming events found.,No news found.
TATAPOWER,Tata Power Co. Ltd.,Power,413.8,398,2026-05-12,-9.0,CE,520.0,0.11,163,0.56,99.75,29369.75,No upcoming events found.,No upcoming events found.,No news found.
TATAPOWER,Tata Power Co. Ltd.,Power,413.8,398,2026-05-12,-9.0,CE,510.0,0.11,163,0.49,99.73,33589.25,No upcoming events found.,No upcoming events found.,No news found.
MAZDOCK,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,2397.1,2340,2026-04-30,-21.0,CE,3120.0,0.81,162,0.32,99.44,50905.6,No upcoming events found.,No upcoming events found.,No news found.
INDHOTEL,Indian Hotels Co. Ltd.,Consumer Services,644.25,591,2026-05-11,-10.0,PE,530.0,0.16,162,0.32,99.29,50466.25,No upcoming events found.,No upcoming events found.,No news found.
INDHOTEL,Indian Hotels Co. Ltd.,Consumer Services,644.25,607,2026-05-11,-10.0,CE,750.0,0.16,162,0.27,99.28,59786.25,No upcoming events found.,No upcoming events found.,No news found.
GODREJCP,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,1008.9,1037,2026-05-12,-9.0,CE,1220.0,0.32,162,0.47,99.38,34310.0,No upcoming events found.,No upcoming events found.,No news found.
TITAN,Titan Company Ltd.,Consumer Durables,4084.3,4238,2026-05-08,-13.0,CE,4800.0,0.93,161,0.3,99.36,54196.0,No upcoming events found.,No upcoming events found.,No news found.
HYUNDAI,Hyundai Motor India Ltd.,Automobile and Auto Components,1779.1,1723,2026-05-08,-13.0,CE,2160.0,0.59,161,0.49,99.33,33242.6375,No upcoming events found.,No upcoming events found.,No news found.
HCLTECH,HCL Technologies Ltd.,Information Technology,1171.5,1450,2026-04-24,-27.0,CE,1350.0,0.46,161,0.44,98.91,36592.65,No upcoming events found.,No upcoming events found.,No news found.
BRITANNIA,Britannia Industries Ltd.,Fast Moving Consumer Goods,5341.0,5549,2026-05-07,-14.0,CE,6400.0,1.29,160,0.33,99.6,48314.9375,No upcoming events found.,No upcoming events found.,No news found.
BEL,Bharat Electronics Ltd.,Capital Goods,410.2,437,2026-05-19,-2.0,CE,530.0,0.11,160,0.44,99.73,36698.63125,No upcoming events found.,No upcoming events found.,No news found.
BEL,Bharat Electronics Ltd.,Capital Goods,410.2,437,2026-05-19,-2.0,CE,520.0,0.11,160,0.39,99.47,41472.13125,No upcoming events found.,No upcoming events found.,No news found.
BEL,Bharat Electronics Ltd.,Capital Goods,410.2,437,2026-05-19,-2.0,CE,510.0,0.11,160,0.35,99.42,46388.38125,No upcoming events found.,No upcoming events found.,No news found.
BEL,Bharat Electronics Ltd.,Capital Goods,410.2,419,2026-05-19,-2.0,PE,340.0,0.11,160,0.33,98.64,47855.88125,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1346,2026-04-23,-28.0,CE,1460.0,0.4,160,0.54,99.48,29480.6,No upcoming events found.,No upcoming events found.,No news found.
TRENT,Trent Ltd.,Consumer Services,4059.5,3812,2026-04-22,-29.0,PE,3400.0,1.6,160,0.35,98.81,45954.6,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1042,2026-05-15,-6.0,CE,1170.0,0.21,159,0.41,99.57,38721.0,No upcoming events found.,No upcoming events found.,No news found.
IOC,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,135.62,145,2026-05-18,-3.0,CE,164.0,0.03,158,0.35,99.6,45167.125,No upcoming events found.,No upcoming events found.,No news found.
IOC,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,135.62,145,2026-05-18,-3.0,CE,200.0,0.03,158,0.46,99.81,34795.3125,No upcoming events found.,No upcoming events found.,No news found.
IOC,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,135.62,145,2026-05-18,-3.0,CE,166.0,0.03,158,0.38,99.62,41901.125,No upcoming events found.,No upcoming events found.,No news found.
ICICIBANK,ICICI Bank Ltd.,Financial Services,1229.8,1251,2026-04-18,-33.0,CE,1540.0,0.23,157,0.35,99.79,44448.6,No upcoming events found.,No upcoming events found.,No news found.
WIPRO,Wipro Ltd.,Information Technology,195.85,191,2026-04-16,-35.0,PE,172.5,0.05,157,0.24,98.89,65269.275,No upcoming events found.,No upcoming events found.,No news found.
RECLTD,REC Ltd.,Financial Services,329.15,340,2026-04-28,-23.0,CE,410.0,0.11,157,0.39,99.38,40542.25,No upcoming events found.,No upcoming events found.,No news found.
RECLTD,REC Ltd.,Financial Services,329.15,340,2026-04-28,-23.0,CE,405.0,0.11,157,0.37,99.64,42824.25,No upcoming events found.,No upcoming events found.,No news found.
RECLTD,REC Ltd.,Financial Services,329.15,340,2026-04-28,-23.0,CE,430.0,0.11,157,0.51,99.72,31022.25,No upcoming events found.,No upcoming events found.,No news found.
RECLTD,REC Ltd.,Financial Services,329.15,340,2026-04-28,-23.0,CE,420.0,0.11,157,0.44,99.44,35754.25,No upcoming events found.,No upcoming events found.,No news found.
ICICIBANK,ICICI Bank Ltd.,Financial Services,1229.8,1251,2026-04-18,-33.0,CE,1520.0,0.23,157,0.32,99.68,48984.6,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1311,2026-04-24,-27.0,CE,1560.0,0.31,156,0.33,99.37,47807.25,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,8400.0,1.25,156,0.3,99.69,51260.3125,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1311,2026-04-24,-27.0,CE,1570.0,0.31,156,0.34,99.39,46037.25,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1311,2026-04-24,-27.0,CE,1600.0,0.31,156,0.38,99.45,40847.25,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1311,2026-04-24,-27.0,CE,1550.0,0.31,156,0.32,99.35,49522.25,No upcoming events found.,No upcoming events found.,No news found.
GODREJCP,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,1008.9,1018,2026-05-12,-9.0,PE,900.0,0.31,156,0.33,98.24,47310.0,No upcoming events found.,No upcoming events found.,No news found.
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,11268.0,10944,2026-04-27,-24.0,CE,13600.0,3.14,156,0.42,99.39,37739.0,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1311,2026-04-24,-27.0,CE,1580.0,0.31,156,0.35,99.32,44332.25,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1311,2026-04-24,-27.0,CE,1540.0,0.31,156,0.3,99.32,51297.25,No upcoming events found.,No upcoming events found.,No news found.
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,Financial Services,10296.0,9245,2026-05-07,-14.0,CE,11600.0,3.11,155,0.28,98.62,56517.75,No upcoming events found.,No upcoming events found.,No news found.
SHRIRAMFIN,Shriram Finance Ltd.,Financial Services,920.0,918,2026-04-24,-27.0,PE,780.0,0.19,154,0.17,99.47,90492.48125,No upcoming events found.,No upcoming events found.,No news found.
BHARTIARTL,Bharti Airtel Ltd.,Telecommunication,1905.0,1823,2026-05-13,-8.0,PE,1660.0,0.32,154,0.19,99.36,79939.1875,No upcoming events found.,No upcoming events found.,No news found.
BHARTIARTL,Bharti Airtel Ltd.,Telecommunication,1905.0,1838,2026-05-13,-8.0,CE,2240.0,0.32,154,0.23,99.56,68230.6875,No upcoming events found.,No upcoming events found.,No news found.
HINDUNILVR,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,2210.0,2102,2026-04-30,-21.0,PE,1900.0,0.51,153,0.28,98.98,54915.45,No upcoming events found.,No upcoming events found.,No news found.
TITAN,Titan Company Ltd.,Consumer Durables,4084.3,4238,2026-05-08,-13.0,CE,5050.0,0.88,153,0.39,99.59,39403.25,No upcoming events found.,No upcoming events found.,No news found.
COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels,455.0,458,2026-04-27,-24.0,PE,380.0,0.11,151,0.33,98.97,46525.8875,No upcoming events found.,No upcoming events found.,No news found.
COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels,455.0,458,2026-04-27,-24.0,PE,400.0,0.11,151,0.27,98.9,56029.3875,No upcoming events found.,No upcoming events found.,No news found.
CANBK,Canara Bank,Financial Services,124.93,142,2026-05-11,-10.0,CE,164.0,0.02,151,0.25,99.81,60769.90625,No upcoming events found.,No upcoming events found.,No news found.
ETERNAL,Eternal Ltd.,Consumer Services,243.0,217,2026-04-28,-23.0,PE,190.0,0.06,151,0.27,99.26,57114.198749999996,No upcoming events found.,No upcoming events found.,No news found.
COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels,455.0,458,2026-04-27,-24.0,PE,390.0,0.11,151,0.3,99.45,51183.3875,No upcoming events found.,No upcoming events found.,No news found.
CANBK,Canara Bank,Financial Services,124.93,142,2026-05-11,-10.0,CE,162.0,0.02,151,0.31,99.63,49715.4375,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1346,2026-04-23,-28.0,CE,1420.0,0.38,150,0.43,99.41,35008.6,No upcoming events found.,No upcoming events found.,No news found.
AXISBANK,Axis Bank Ltd.,Financial Services,1236.2,1260,2026-04-25,-26.0,CE,1540.0,0.24,148,0.38,99.89,39450.0625,No upcoming events found.,No upcoming events found.,No news found.
HCLTECH,HCL Technologies Ltd.,Information Technology,1171.5,1428,2026-04-24,-27.0,PE,1050.0,0.43,148,0.36,97.87,41338.65,No upcoming events found.,No upcoming events found.,No news found.
AXISBANK,Axis Bank Ltd.,Financial Services,1236.2,1260,2026-04-25,-26.0,CE,1600.0,0.24,148,0.48,99.91,31069.0625,No upcoming events found.,No upcoming events found.,No news found.
ICICIBANK,ICICI Bank Ltd.,Financial Services,1229.8,1251,2026-04-18,-33.0,CE,1500.0,0.21,148,0.28,99.57,53709.6,No upcoming events found.,No upcoming events found.,No news found.
BHARTIARTL,Bharti Airtel Ltd.,Telecommunication,1905.0,1823,2026-05-13,-8.0,PE,1680.0,0.31,148,0.18,99.04,83306.6875,No upcoming events found.,No upcoming events found.,No news found.
ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,Services,1763.9,1371,2026-04-30,-21.0,PE,1300.0,0.31,148,0.26,99.68,56618.8,No upcoming events found.,No upcoming events found.,No news found.
HCLTECH,HCL Technologies Ltd.,Information Technology,1171.5,1450,2026-04-24,-27.0,CE,1380.0,0.43,148,0.45,99.22,32844.15,No upcoming events found.,No upcoming events found.,No news found.
TRENT,Trent Ltd.,Consumer Services,4059.5,3838,2026-04-22,-29.0,CE,4900.0,1.47,147,0.36,99.12,40742.6,No upcoming events found.,No upcoming events found.,No news found.
PFC,Power Finance Corporation Ltd.,Financial Services,422.8,420,2026-05-13,-8.0,CE,540.0,0.11,146,0.34,99.56,43180.8,No upcoming events found.,No upcoming events found.,No news found.
CIPLA,Cipla Ltd.,Healthcare,1413.8,1194,2026-05-13,-8.0,PE,1210.0,0.39,145,0.33,99.06,44708.375,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1325,2026-04-23,-28.0,PE,1000.0,0.36,145,0.38,98.9,38348.6,No upcoming events found.,No upcoming events found.,No news found.
M&M,Mahindra & Mahindra Ltd.,Automobile and Auto Components,3098.2,3015,2026-05-05,-16.0,CE,3600.0,0.72,145,0.26,99.19,55392.1,No upcoming events found.,No upcoming events found.,No news found.
TATASTEEL,Tata Steel Ltd.,Metals & Mining,204.3,208,2026-05-15,-6.0,CE,245.0,0.05,144,0.29,99.3,49789.1625,No upcoming events found.,No upcoming events found.,No news found.
HDFCBANK,HDFC Bank Ltd.,Financial Services,756.95,776,2026-04-18,-33.0,CE,900.0,0.26,144,0.48,99.31,30204.1625,No upcoming events found.,No upcoming events found.,No news found.
HDFCBANK,HDFC Bank Ltd.,Financial Services,756.95,776,2026-04-18,-33.0,CE,890.0,0.26,144,0.45,99.27,32150.6625,No upcoming events found.,No upcoming events found.,No news found.
TATASTEEL,Tata Steel Ltd.,Metals & Mining,204.3,190,2026-05-15,-6.0,PE,170.0,0.05,144,0.31,99.01,45856.6625,No upcoming events found.,No upcoming events found.,No news found.
HCLTECH,HCL Technologies Ltd.,Information Technology,1171.5,1450,2026-04-24,-27.0,CE,1400.0,0.41,144,0.47,99.36,30397.65,No upcoming events found.,No upcoming events found.,No news found.
TITAN,Titan Company Ltd.,Consumer Durables,4084.3,4238,2026-05-08,-13.0,CE,4900.0,0.83,144,0.3,99.52,48097.0,No upcoming events found.,No upcoming events found.,No news found.
HCLTECH,HCL Technologies Ltd.,Information Technology,1171.5,1450,2026-04-24,-27.0,CE,1360.0,0.41,144,0.41,99.16,35335.65,No upcoming events found.,No upcoming events found.,No news found.
UNIONBANK,Union Bank of India,Financial Services,157.53,184,2026-04-23,-28.0,CE,202.5,0.03,143,0.27,99.71,53691.18,No upcoming events found.,No upcoming events found.,No news found.
UNIONBANK,Union Bank of India,Financial Services,157.53,184,2026-04-23,-28.0,CE,197.5,0.03,143,0.23,99.55,61214.18,No upcoming events found.,No upcoming events found.,No news found.
VEDL,Vedanta Ltd.,Metals & Mining,337.9,683,2026-04-29,-22.0,PE,230.0,0.12,143,0.47,99.57,30828.11875,No upcoming events found.,No upcoming events found.,No news found.
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,11268.0,10924,2026-04-27,-24.0,PE,9200.0,2.88,143,0.37,99.41,38392.0,No upcoming events found.,No upcoming events found.,No news found.
UNIONBANK,Union Bank of India,Financial Services,157.53,184,2026-04-23,-28.0,CE,215.0,0.03,143,0.29,99.68,49583.645,No upcoming events found.,No upcoming events found.,No news found.
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,12958.0,12812,2026-04-28,-23.0,CE,15000.0,2.85,142,0.28,99.26,51687.0,No upcoming events found.,No upcoming events found.,No news found.
HCLTECH,HCL Technologies Ltd.,Information Technology,1171.5,1450,2026-04-24,-27.0,CE,1440.0,0.4,140,0.55,99.6,25626.65,No upcoming events found.,No upcoming events found.,No news found.
CIPLA,Cipla Ltd.,Healthcare,1413.8,1194,2026-05-13,-8.0,PE,1220.0,0.38,140,0.31,98.87,46021.375,No upcoming events found.,No upcoming events found.,No news found.
